[2022-06-04 23:20:12,382] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-08 19:53:48,084]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-08 19:53:48,170]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-08 21:00:54,842] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 21:01:09,382] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-08 21:01:09,910] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-08 21:01:10,196] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-08 21:01:22,768] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-08 21:01:27,141] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-08 21:01:27,210] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-08 21:01:33,907] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-08 21:01:37,726] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-08 21:01:42,700] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-08 21:01:46,183] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-08 21:01:48,042] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-08 21:01:58,490] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-08 21:01:58,583] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-08 21:06:46,155] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 21:07:54,276] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 21:08:42,362] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-08 21:39:21,494] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 21:58:13,348] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 22:03:10,163] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 22:03:42,924] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 22:18:33,820] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 22:22:02,604] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-08 22:35:40,561] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 11:30:42,339] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 11:31:40,872] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 12:05:08,346] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 16:56:35,394] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 16:56:44,866] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 16:56:45,192] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 16:56:45,435] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 16:56:50,720] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 16:56:59,342] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 16:56:59,353] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 16:57:04,845] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 16:57:08,255] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 16:57:12,319] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 16:57:13,017] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 16:57:13,537] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 16:57:18,144]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 16:57:18,444] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 16:57:22,535] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 16:57:22,887] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 16:57:27,015] Search_Post - Step 04: Verify Search table contains'Live Coding Title2151'
[INFO ] [2022-07-10 16:57:27,173]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 16:57:27,174] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:10:29,946] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:10:39,464] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:10:40,030] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:10:40,348] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:10:57,493] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:11:02,005] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:11:02,026] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:11:17,775] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:11:21,651] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:11:25,447] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:11:26,425] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:11:27,313] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 17:11:31,304]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:11:31,531] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 17:11:37,988] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 17:11:38,331] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 17:11:42,353] Search_Post - Step 04: Verify Search table contains'Live Coding Title5082'
[INFO ] [2022-07-10 17:11:42,555]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:11:42,556] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:13:24,669] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:13:34,611] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:13:34,967] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:13:35,352] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:13:41,207] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:13:49,699] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:13:49,719] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:13:54,321] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:13:58,401] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:14:04,118] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:14:05,338] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:14:06,328] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 17:14:09,809]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:14:10,093] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 17:14:14,170] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 17:14:14,523] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 17:14:19,925] Search_Post - Step 04: Verify Search table contains'Live Coding Title3743'
[INFO ] [2022-07-10 17:14:20,127]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:14:20,127] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:14:20,259]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:14:20,259] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-10 17:14:23,083] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-10 17:14:23,163]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:14:23,242]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:14:23,348]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:16:26,183] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:16:35,042] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:16:35,470] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:16:35,713] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:16:40,721] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:16:43,274] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:16:43,290] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:16:48,373] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:16:51,751] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:16:55,438] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:16:56,239] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:16:56,676] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 17:17:01,305]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:01,499] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 17:17:04,467] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 17:17:04,940] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 17:17:09,000] Search_Post - Step 04: Verify Search table contains'Live Coding Title2702'
[INFO ] [2022-07-10 17:17:09,143]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:09,144] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:17:09,252]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:09,252] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-10 17:17:11,686] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-10 17:17:11,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:11,845]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:11,930]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:12,030]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:17:12,031] Search_Post - Step 08: Click on Post Title
[INFO ] [2022-07-10 17:17:15,401] Search_Post - Step 09: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-10 17:21:55,126] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:22:06,072] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:22:06,866] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:22:07,211] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:22:13,245] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:22:25,293] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:22:25,303] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:22:30,890] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:22:34,383] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:22:38,403] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:22:39,181] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:22:39,963] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 17:22:43,582]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:43,781] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 17:22:47,353] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 17:22:47,718] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 17:22:51,884] Search_Post - Step 04: Verify Search table contains'Live Coding Title9234'
[INFO ] [2022-07-10 17:22:52,039]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:52,039] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:22:52,135]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:52,135] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-10 17:22:54,517] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-10 17:22:54,600]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:54,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:54,818]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:54,915]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:22:54,915] Search_Post - Step 08: Click on Post Title
[INFO ] [2022-07-10 17:22:57,315] Search_Post - Step 09: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-10 17:22:57,382]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:26:48,866] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:27:00,731] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:27:01,153] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:27:01,511] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:27:07,425] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:27:10,194] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:27:10,247] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:27:20,600] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:27:24,666] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:27:28,893] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:27:29,706] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:27:30,767] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-10 17:27:34,109]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:34,341] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-10 17:27:40,753] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-10 17:27:41,077] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-10 17:27:45,534] Search_Post - Step 04: Verify Search table contains'Live Coding Title6579'
[INFO ] [2022-07-10 17:27:45,664]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:45,664] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-10 17:27:45,787]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:45,787] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-10 17:27:48,230] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-10 17:27:48,317]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:48,404]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:48,491]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:48,577]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:27:48,578] Search_Post - Step 08: Click on Post Title
[INFO ] [2022-07-10 17:27:51,035] Search_Post - Step 09: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-10 17:27:51,102]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-10 17:38:28,075] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-10 17:38:39,350] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-10 17:38:39,723] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-10 17:38:40,046] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-10 17:38:45,959] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-10 17:38:48,933] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-10 17:38:48,954] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-10 17:38:54,453] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-10 17:38:57,716] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-10 17:39:02,194] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-10 17:39:03,018] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-10 17:39:03,718] Create_Post - Step 08: Verify 'Post Published.' message is displayed
